2015,Date Time (MDT),Discharge(l/min),SC (microSiemens/cm),,2016,Date Time (MDT),Discharge(l/min),SC (microSiemens/cm)
,12-05-2015 14:00,375482.1,572,,,12-05-2016 14:00,382278.2,586
,12-05-2015 14:15,375482.1,570,,,12-05-2016 14:15,382278.2,586
,12-05-2015 14:30,380579.1,568,,,12-05-2016 14:30,387375.2,586
,12-05-2015 14:45,375482.1,566,,,12-05-2016 14:45,392472.2,586
,12-05-2015 15:00,375482.1,564,,,12-05-2016 15:00,382278.2,586
,12-05-2015 15:15,375482.1,562,,,12-05-2016 15:15,387375.2,587
,12-05-2015 15:30,375482.1,561,,,12-05-2016 15:30,387375.2,587
,12-05-2015 15:45,375482.1,560,,,12-05-2016 15:45,387375.2,586
,12-05-2015 16:00,375482.1,559,,,12-05-2016 16:00,387375.2,587
,12-05-2015 16:15,375482.1,558,,,12-05-2016 16:15,387375.2,588
,12-05-2015 16:30,375482.1,558,,,12-05-2016 16:30,387375.2,589
,12-05-2015 16:45,375482.1,555,,,12-05-2016 16:45,382278.2,588
,12-05-2015 17:00,372084.1,557,,,12-05-2016 17:00,377181.1,588
,12-05-2015 17:15,375482.1,555,,,12-05-2016 17:15,377181.1,589
,12-05-2015 17:30,372084.1,554,,,12-05-2016 17:30,377181.1,588
,12-05-2015 17:45,375482.1,557,,,12-05-2016 17:45,377181.1,588
,12-05-2015 18:00,375482.1,556,,,12-05-2016 18:00,377181.1,588
,12-05-2015 18:15,375482.1,556,,,12-05-2016 18:15,382278.2,586
,12-05-2015 18:30,375482.1,554,,,12-05-2016 18:30,382278.2,586
,12-05-2015 18:45,375482.1,556,,,12-05-2016 18:45,382278.2,586
,12-05-2015 19:00,375482.1,558,,,12-05-2016 19:00,377181.1,582
,12-05-2015 19:15,375482.1,559,,,12-05-2016 19:15,382278.2,580
,12-05-2015 19:30,375482.1,561,,,12-05-2016 19:30,382278.2,578
,12-05-2015 19:45,375482.1,562,,,12-05-2016 19:45,382278.2,577
,12-05-2015 20:00,375482.1,563,,,12-05-2016 20:00,382278.2,576
,12-05-2015 20:15,375482.1,566,,,12-05-2016 20:15,387375.2,574
,12-05-2015 20:30,372084.1,567,,,12-05-2016 20:30,387375.2,576
,12-05-2015 20:45,375482.1,568,,,12-05-2016 20:45,387375.2,576
,12-05-2015 21:00,372084.1,570,,,12-05-2016 21:00,387375.2,577
,12-05-2015 21:15,372084.1,567,,,12-05-2016 21:15,392472.2,579
,12-05-2015 21:30,372084.1,567,,,12-05-2016 21:30,392472.2,583
,12-05-2015 21:45,372084.1,566,,,12-05-2016 21:45,392472.2,583
,12-05-2015 22:00,372084.1,565,,,12-05-2016 22:00,392472.2,584
,12-05-2015 22:15,372084.1,566,,,12-05-2016 22:15,397569.3,584
,12-05-2015 22:30,372084.1,566,,,12-05-2016 22:30,397569.3,582
,12-05-2015 22:45,372084.1,566,,,12-05-2016 22:45,397569.3,581
,12-05-2015 23:00,372084.1,565,,,12-05-2016 23:00,397569.3,581
,12-05-2015 23:15,375482.1,565,,,12-05-2016 23:15,397569.3,582
,12-05-2015 23:30,372084.1,565,,,12-05-2016 23:30,400967.3,581
,12-05-2015 23:45,372084.1,565,,,12-05-2016 23:45,397569.3,579
,12-06-2015 00:00,375482.1,565,,,12-06-2016 00:00,397569.3,579
,12-06-2015 00:15,375482.1,566,,,12-06-2016 00:15,397569.3,578
,12-06-2015 00:30,375482.1,566,,,12-06-2016 00:30,392472.2,576
,12-06-2015 00:45,375482.1,566,,,12-06-2016 00:45,392472.2,572
,12-06-2015 01:00,375482.1,567,,,12-06-2016 01:00,387375.2,570
,12-06-2015 01:15,375482.1,569,,,12-06-2016 01:15,387375.2,568
,12-06-2015 01:30,375482.1,570,,,12-06-2016 01:30,387375.2,565
,12-06-2015 01:45,375482.1,571,,,12-06-2016 01:45,387375.2,563
,12-06-2015 02:00,375482.1,571,,,12-06-2016 02:00,382278.2,563
,12-06-2015 02:15,375482.1,575,,,12-06-2016 02:15,382278.2,562
,12-06-2015 02:30,372084.1,576,,,12-06-2016 02:30,382278.2,561
,12-06-2015 02:45,372084.1,577,,,12-06-2016 02:45,382278.2,560
,12-06-2015 03:00,375482.1,580,,,12-06-2016 03:00,387375.2,559
,12-06-2015 03:15,375482.1,581,,,12-06-2016 03:15,382278.2,560
,12-06-2015 03:30,372084.1,580,,,12-06-2016 03:30,382278.2,559
,12-06-2015 03:45,372084.1,582,,,12-06-2016 03:45,382278.2,559
,12-06-2015 04:00,375482.1,582,,,12-06-2016 04:00,382278.2,560
,12-06-2015 04:15,375482.1,582,,,12-06-2016 04:15,387375.2,559
,12-06-2015 04:30,372084.1,581,,,12-06-2016 04:30,382278.2,559
,12-06-2015 04:45,375482.1,581,,,12-06-2016 04:45,387375.2,558
,12-06-2015 05:00,375482.1,580,,,12-06-2016 05:00,387375.2,559
,12-06-2015 05:15,372084.1,577,,,12-06-2016 05:15,387375.2,559
,12-06-2015 05:30,375482.1,576,,,12-06-2016 05:30,387375.2,558
,12-06-2015 05:45,375482.1,575,,,12-06-2016 05:45,387375.2,558
,12-06-2015 06:00,375482.1,573,,,12-06-2016 06:00,387375.2,560
,12-06-2015 06:15,372084.1,573,,,12-06-2016 06:15,387375.2,563
,12-06-2015 06:30,375482.1,572,,,12-06-2016 06:30,387375.2,566
,12-06-2015 06:45,375482.1,571,,,12-06-2016 06:45,387375.2,568
,12-06-2015 07:00,375482.1,570,,,12-06-2016 07:00,387375.2,569
,12-06-2015 07:15,375482.1,570,,,12-06-2016 07:15,387375.2,567
,12-06-2015 07:30,375482.1,570,,,12-06-2016 07:30,387375.2,568
,12-06-2015 07:45,375482.1,570,,,12-06-2016 07:45,392472.2,568
,12-06-2015 08:00,372084.1,570,,,12-06-2016 08:00,387375.2,569
,12-06-2015 08:15,375482.1,570,,,12-06-2016 08:15,387375.2,570
,12-06-2015 08:30,372084.1,570,,,12-06-2016 08:30,387375.2,569
,12-06-2015 08:45,372084.1,570,,,12-06-2016 08:45,387375.2,569
,12-06-2015 09:00,375482.1,571,,,12-06-2016 09:00,387375.2,569
,12-06-2015 09:15,372084.1,572,,,12-06-2016 09:15,387375.2,568
,12-06-2015 09:30,372084.1,574,,,12-06-2016 09:30,387375.2,567
,12-06-2015 09:45,375482.1,575,,,12-06-2016 09:45,387375.2,567
,12-06-2015 10:00,375482.1,576,,,12-06-2016 10:00,392472.2,566
,12-06-2015 10:15,375482.1,577,,,12-06-2016 10:15,387375.2,565
,12-06-2015 10:30,372084.1,578,,,12-06-2016 10:30,387375.2,565
,12-06-2015 10:45,375482.1,578,,,12-06-2016 10:45,387375.2,564
,12-06-2015 11:00,375482.1,579,,,12-06-2016 11:00,387375.2,565
,12-06-2015 11:15,372084.1,579,,,12-06-2016 11:15,387375.2,565
,12-06-2015 11:30,375482.1,579,,,12-06-2016 11:30,387375.2,565
,12-06-2015 11:45,375482.1,578,,,12-06-2016 11:45,387375.2,565
,12-06-2015 12:00,375482.1,578,,,12-06-2016 12:00,387375.2,565
,12-06-2015 12:15,375482.1,578,,,12-06-2016 12:15,387375.2,565
,12-06-2015 12:30,375482.1,578,,,12-06-2016 12:30,387375.2,565
,12-06-2015 12:45,375482.1,578,,,12-06-2016 12:45,387375.2,565
,12-06-2015 13:00,375482.1,578,,,12-06-2016 13:00,382278.2,565
,12-06-2015 13:15,375482.1,579,,,12-06-2016 13:15,387375.2,565
,12-06-2015 13:30,375482.1,580,,,12-06-2016 13:30,387375.2,565
,12-06-2015 13:45,375482.1,580,,,12-06-2016 13:45,392472.2,565
,12-06-2015 14:00,375482.1,581,,,12-06-2016 14:00,387375.2,565
,12-06-2015 14:15,380579.1,581,,,12-06-2016 14:15,387375.2,565
,12-06-2015 14:30,380579.1,582,,,12-06-2016 14:30,387375.2,565
,12-06-2015 14:45,375482.1,582,,,12-06-2016 14:45,387375.2,564
,12-06-2015 15:00,375482.1,581,,,12-06-2016 15:00,382278.2,564
,12-06-2015 15:15,375482.1,581,,,12-06-2016 15:15,387375.2,564
,12-06-2015 15:30,375482.1,581,,,12-06-2016 15:30,387375.2,564
,12-06-2015 15:45,375482.1,580,,,12-06-2016 15:45,387375.2,564
,12-06-2015 16:00,375482.1,579,,,12-06-2016 16:00,387375.2,564
,12-06-2015 16:15,375482.1,578,,,12-06-2016 16:15,387375.2,565
,12-06-2015 16:30,375482.1,577,,,12-06-2016 16:30,382278.2,565
,12-06-2015 16:45,380579.1,575,,,12-06-2016 16:45,382278.2,565
,12-06-2015 17:00,380579.1,575,,,12-06-2016 17:00,382278.2,566
,12-06-2015 17:15,380579.1,571,,,12-06-2016 17:15,382278.2,568
,12-06-2015 17:30,380579.1,573,,,12-06-2016 17:30,382278.2,569
,12-06-2015 17:45,385676.2,575,,,12-06-2016 17:45,382278.2,570
,12-06-2015 18:00,380579.1,574,,,12-06-2016 18:00,382278.2,569
,12-06-2015 18:15,385676.2,573,,,12-06-2016 18:15,382278.2,573
,12-06-2015 18:30,385676.2,576,,,12-06-2016 18:30,382278.2,570
,12-06-2015 18:45,385676.2,578,,,12-06-2016 18:45,382278.2,572
,12-06-2015 19:00,385676.2,578,,,12-06-2016 19:00,382278.2,570
,12-06-2015 19:15,385676.2,576,,,12-06-2016 19:15,382278.2,569
,12-06-2015 19:30,380579.1,578,,,12-06-2016 19:30,382278.2,571
,12-06-2015 19:45,380579.1,574,,,12-06-2016 19:45,387375.2,573
,12-06-2015 20:00,375482.1,578,,,12-06-2016 20:00,387375.2,575
,12-06-2015 20:15,375482.1,581,,,12-06-2016 20:15,392472.2,574
,12-06-2015 20:30,375482.1,580,,,12-06-2016 20:30,392472.2,575
,12-06-2015 20:45,375482.1,579,,,12-06-2016 20:45,392472.2,576
,12-06-2015 21:00,375482.1,579,,,12-06-2016 21:00,397569.3,572
,12-06-2015 21:15,375482.1,579,,,12-06-2016 21:15,397569.3,577
,12-06-2015 21:30,375482.1,578,,,12-06-2016 21:30,392472.2,575
,12-06-2015 21:45,372084.1,577,,,12-06-2016 21:45,392472.2,580
,12-06-2015 22:00,375482.1,577,,,12-06-2016 22:00,392472.2,579
,12-06-2015 22:15,375482.1,575,,,12-06-2016 22:15,392472.2,581
,12-06-2015 22:30,375482.1,575,,,12-06-2016 22:30,392472.2,581
,12-06-2015 22:45,375482.1,575,,,12-06-2016 22:45,392472.2,580
,12-06-2015 23:00,375482.1,572,,,12-06-2016 23:00,392472.2,580
,12-06-2015 23:15,380579.1,573,,,12-06-2016 23:15,392472.2,580
,12-06-2015 23:30,380579.1,573,,,12-06-2016 23:30,392472.2,580
,12-06-2015 23:45,380579.1,572,,,12-06-2016 23:45,392472.2,579
,12-07-2015 00:00,380579.1,572,,,12-07-2016 00:00,392472.2,578
,12-07-2015 00:15,380579.1,572,,,12-07-2016 00:15,392472.2,577
,12-07-2015 00:30,380579.1,572,,,12-07-2016 00:30,392472.2,575
,12-07-2015 00:45,380579.1,573,,,12-07-2016 00:45,392472.2,575
,12-07-2015 01:00,380579.1,573,,,12-07-2016 01:00,392472.2,575
,12-07-2015 01:15,380579.1,577,,,12-07-2016 01:15,392472.2,575
,12-07-2015 01:30,375482.1,580,,,12-07-2016 01:30,392472.2,575
,12-07-2015 01:45,375482.1,581,,,12-07-2016 01:45,387375.2,574
,12-07-2015 02:00,380579.1,583,,,12-07-2016 02:00,392472.2,574
,12-07-2015 02:15,380579.1,585,,,12-07-2016 02:15,387375.2,574
,12-07-2015 02:30,380579.1,586,,,12-07-2016 02:30,387375.2,576
,12-07-2015 02:45,380579.1,587,,,12-07-2016 02:45,387375.2,577
,12-07-2015 03:00,380579.1,587,,,12-07-2016 03:00,387375.2,578
,12-07-2015 03:15,375482.1,587,,,12-07-2016 03:15,382278.2,579
,12-07-2015 03:30,375482.1,585,,,12-07-2016 03:30,387375.2,579
,12-07-2015 03:45,375482.1,583,,,12-07-2016 03:45,387375.2,579
,12-07-2015 04:00,375482.1,581,,,12-07-2016 04:00,382278.2,578
,12-07-2015 04:15,375482.1,575,,,12-07-2016 04:15,382278.2,577
,12-07-2015 04:30,375482.1,574,,,12-07-2016 04:30,382278.2,576
,12-07-2015 04:45,380579.1,571,,,12-07-2016 04:45,382278.2,574
,12-07-2015 05:00,380579.1,569,,,12-07-2016 05:00,382278.2,571
,12-07-2015 05:15,380579.1,567,,,12-07-2016 05:15,382278.2,569
,12-07-2015 05:30,380579.1,565,,,12-07-2016 05:30,377181.1,568
,12-07-2015 05:45,380579.1,565,,,12-07-2016 05:45,382278.2,566
,12-07-2015 06:00,385676.2,564,,,12-07-2016 06:00,377181.1,565
,12-07-2015 06:15,385676.2,564,,,12-07-2016 06:15,377181.1,564
,12-07-2015 06:30,385676.2,565,,,12-07-2016 06:30,377181.1,562
,12-07-2015 06:45,385676.2,565,,,12-07-2016 06:45,377181.1,563
,12-07-2015 07:00,385676.2,568,,,12-07-2016 07:00,377181.1,562
,12-07-2015 07:15,385676.2,568,,,12-07-2016 07:15,377181.1,562
,12-07-2015 07:30,390773.2,569,,,12-07-2016 07:30,373783.1,564
,12-07-2015 07:45,390773.2,571,,,12-07-2016 07:45,377181.1,564
,12-07-2015 08:00,390773.2,572,,,12-07-2016 08:00,373783.1,565
,12-07-2015 08:15,390773.2,572,,,12-07-2016 08:15,373783.1,566
,12-07-2015 08:30,385676.2,572,,,12-07-2016 08:30,373783.1,567
,12-07-2015 08:45,385676.2,572,,,12-07-2016 08:45,373783.1,566
,12-07-2015 09:00,385676.2,572,,,12-07-2016 09:00,373783.1,566
,12-07-2015 09:15,385676.2,572,,,12-07-2016 09:15,373783.1,567
,12-07-2015 09:30,385676.2,572,,,12-07-2016 09:30,373783.1,567
,12-07-2015 09:45,385676.2,573,,,12-07-2016 09:45,373783.1,567
,12-07-2015 10:00,385676.2,572,,,12-07-2016 10:00,373783.1,567
,12-07-2015 10:15,385676.2,571,,,12-07-2016 10:15,368686,568
,12-07-2015 10:30,385676.2,570,,,12-07-2016 10:30,368686,567
,12-07-2015 10:45,385676.2,569,,,12-07-2016 10:45,368686,568
,12-07-2015 11:00,385676.2,568,,,12-07-2016 11:00,368686,566
,12-07-2015 11:15,385676.2,568,,,12-07-2016 11:15,363589,566
,12-07-2015 11:30,390773.2,567,,,12-07-2016 11:30,363589,565
,12-07-2015 11:45,385676.2,567,,,12-07-2016 11:45,363589,565
,12-07-2015 12:00,385676.2,566,,,12-07-2016 12:00,363589,564
,12-07-2015 12:15,385676.2,566,,,12-07-2016 12:15,363589,564
,12-07-2015 12:30,385676.2,565,,,12-07-2016 12:30,363589,563
,12-07-2015 12:45,385676.2,565,,,12-07-2016 12:45,360191,563
,12-07-2015 13:00,385676.2,565,,,12-07-2016 13:00,363589,562
,12-07-2015 13:15,390773.2,566,,,12-07-2016 13:15,360191,562
,12-07-2015 13:30,390773.2,566,,,12-07-2016 13:30,363589,561
,12-07-2015 13:45,390773.2,567,,,12-07-2016 13:45,363589,560
,12-07-2015 14:00,390773.2,568,,,12-07-2016 14:00,360191,560
,12-07-2015 14:15,390773.2,570,,,12-07-2016 14:15,363589,559
,12-07-2015 14:30,394171.2,571,,,12-07-2016 14:30,363589,559
,12-07-2015 14:45,394171.2,572,,,12-07-2016 14:45,360191,559
,12-07-2015 15:00,394171.2,573,,,12-07-2016 15:00,360191,559
,12-07-2015 15:15,399268.3,573,,,12-07-2016 15:15,360191,559
,12-07-2015 15:30,399268.3,574,,,12-07-2016 15:30,360191,559
,12-07-2015 15:45,399268.3,574,,,12-07-2016 15:45,360191,560
,12-07-2015 16:00,399268.3,574,,,12-07-2016 16:00,360191,561
,12-07-2015 16:15,399268.3,574,,,12-07-2016 16:15,360191,562
,12-07-2015 16:30,399268.3,573,,,12-07-2016 16:30,360191,562
,12-07-2015 16:45,399268.3,574,,,12-07-2016 16:45,355093.9,563
,12-07-2015 17:00,399268.3,570,,,12-07-2016 17:00,355093.9,564
,12-07-2015 17:15,399268.3,570,,,12-07-2016 17:15,355093.9,566
,12-07-2015 17:30,399268.3,568,,,12-07-2016 17:30,349996.9,568
,12-07-2015 17:45,404365.3,567,,,12-07-2016 17:45,355093.9,568
,12-07-2015 18:00,399268.3,566,,,12-07-2016 18:00,349996.9,569
,12-07-2015 18:15,404365.3,565,,,12-07-2016 18:15,349996.9,570
,12-07-2015 18:30,404365.3,565,,,12-07-2016 18:30,349996.9,571
,12-07-2015 18:45,404365.3,565,,,12-07-2016 18:45,349996.9,571
,12-07-2015 19:00,404365.3,564,,,12-07-2016 19:00,349996.9,574
,12-07-2015 19:15,404365.3,563,,,12-07-2016 19:15,349996.9,572
,12-07-2015 19:30,409462.4,561,,,12-07-2016 19:30,349996.9,573
,12-07-2015 19:45,409462.4,560,,,12-07-2016 19:45,349996.9,573
,12-07-2015 20:00,409462.4,560,,,12-07-2016 20:00,349996.9,572
,12-07-2015 20:15,409462.4,559,,,12-07-2016 20:15,355093.9,574
,12-07-2015 20:30,409462.4,559,,,12-07-2016 20:30,349996.9,575
,12-07-2015 20:45,409462.4,558,,,12-07-2016 20:45,355093.9,574
,12-07-2015 21:00,414559.4,559,,,12-07-2016 21:00,355093.9,574
,12-07-2015 21:15,409462.4,560,,,12-07-2016 21:15,355093.9,574
,12-07-2015 21:30,414559.4,562,,,12-07-2016 21:30,360191,573
,12-07-2015 21:45,409462.4,562,,,12-07-2016 21:45,363589,574
,12-07-2015 22:00,409462.4,564,,,12-07-2016 22:00,368686,574
,12-07-2015 22:15,414559.4,566,,,12-07-2016 22:15,368686,574
,12-07-2015 22:30,409462.4,567,,,12-07-2016 22:30,373783.1,574
,12-07-2015 22:45,409462.4,570,,,12-07-2016 22:45,373783.1,575
,12-07-2015 23:00,399268.3,570,,,12-07-2016 23:00,373783.1,576
,12-07-2015 23:15,399268.3,572,,,12-07-2016 23:15,377181.1,576
,12-07-2015 23:30,394171.2,572,,,12-07-2016 23:30,377181.1,579
,12-07-2015 23:45,390773.2,571,,,12-07-2016 23:45,377181.1,581
,12-08-2015 00:00,385676.2,568,,,12-08-2016 00:00,373783.1,583
,12-08-2015 00:15,385676.2,567,,,12-08-2016 00:15,377181.1,585
,12-08-2015 00:30,385676.2,566,,,12-08-2016 00:30,377181.1,586
,12-08-2015 00:45,385676.2,565,,,12-08-2016 00:45,373783.1,588
,12-08-2015 01:00,390773.2,565,,,12-08-2016 01:00,373783.1,587
,12-08-2015 01:15,385676.2,564,,,12-08-2016 01:15,373783.1,586
,12-08-2015 01:30,385676.2,563,,,12-08-2016 01:30,373783.1,586
,12-08-2015 01:45,385676.2,563,,,12-08-2016 01:45,373783.1,583
,12-08-2015 02:00,385676.2,564,,,12-08-2016 02:00,373783.1,582
,12-08-2015 02:15,385676.2,561,,,12-08-2016 02:15,373783.1,581
,12-08-2015 02:30,385676.2,563,,,12-08-2016 02:30,373783.1,579
,12-08-2015 02:45,385676.2,562,,,12-08-2016 02:45,373783.1,578
,12-08-2015 03:00,390773.2,562,,,12-08-2016 03:00,377181.1,576
,12-08-2015 03:15,390773.2,563,,,12-08-2016 03:15,377181.1,573
,12-08-2015 03:30,390773.2,562,,,12-08-2016 03:30,373783.1,572
,12-08-2015 03:45,390773.2,563,,,12-08-2016 03:45,377181.1,571
,12-08-2015 04:00,390773.2,561,,,12-08-2016 04:00,377181.1,571
,12-08-2015 04:15,390773.2,560,,,12-08-2016 04:15,377181.1,571
,12-08-2015 04:30,390773.2,560,,,12-08-2016 04:30,373783.1,571
,12-08-2015 04:45,394171.2,560,,,12-08-2016 04:45,377181.1,571
,12-08-2015 05:00,394171.2,561,,,12-08-2016 05:00,373783.1,571
,12-08-2015 05:15,394171.2,562,,,12-08-2016 05:15,373783.1,572
,12-08-2015 05:30,394171.2,563,,,12-08-2016 05:30,373783.1,571
,12-08-2015 05:45,394171.2,564,,,12-08-2016 05:45,373783.1,572
,12-08-2015 06:00,394171.2,566,,,12-08-2016 06:00,373783.1,572
,12-08-2015 06:15,394171.2,567,,,12-08-2016 06:15,368686,571
,12-08-2015 06:30,399268.3,567,,,12-08-2016 06:30,368686,569
,12-08-2015 06:45,399268.3,566,,,12-08-2016 06:45,368686,569
,12-08-2015 07:00,399268.3,565,,,12-08-2016 07:00,368686,564
,12-08-2015 07:15,399268.3,564,,,12-08-2016 07:15,368686,563
,12-08-2015 07:30,404365.3,563,,,12-08-2016 07:30,368686,561
,12-08-2015 07:45,404365.3,562,,,12-08-2016 07:45,363589,559
,12-08-2015 08:00,409462.4,562,,,12-08-2016 08:00,363589,557
,12-08-2015 08:15,409462.4,561,,,12-08-2016 08:15,363589,555
,12-08-2015 08:30,409462.4,562,,,12-08-2016 08:30,363589,554
,12-08-2015 08:45,404365.3,562,,,12-08-2016 08:45,360191,553
,12-08-2015 09:00,404365.3,561,,,12-08-2016 09:00,360191,553
,12-08-2015 09:15,404365.3,561,,,12-08-2016 09:15,360191,552
,12-08-2015 09:30,399268.3,561,,,12-08-2016 09:30,355093.9,552
,12-08-2015 09:45,399268.3,561,,,12-08-2016 09:45,355093.9,554
,12-08-2015 10:00,399268.3,560,,,12-08-2016 10:00,355093.9,554
,12-08-2015 10:15,394171.2,561,,,12-08-2016 10:15,355093.9,555
,12-08-2015 10:30,399268.3,560,,,12-08-2016 10:30,355093.9,557
,12-08-2015 10:45,394171.2,561,,,12-08-2016 10:45,349996.9,557
,12-08-2015 11:00,399268.3,561,,,12-08-2016 11:00,349996.9,558
,12-08-2015 11:15,394171.2,561,,,12-08-2016 11:15,349996.9,558
,12-08-2015 11:30,399268.3,562,,,12-08-2016 11:30,349996.9,558
,12-08-2015 11:45,394171.2,563,,,12-08-2016 11:45,346598.9,559
,12-08-2015 12:00,394171.2,564,,,12-08-2016 12:00,346598.9,561
,12-08-2015 12:15,394171.2,564,,,12-08-2016 12:15,346598.9,560
,12-08-2015 12:30,394171.2,565,,,12-08-2016 12:30,346598.9,560
,12-08-2015 12:45,394171.2,566,,,12-08-2016 12:45,346598.9,560
,12-08-2015 13:00,394171.2,566,,,12-08-2016 13:00,346598.9,560
,12-08-2015 13:15,394171.2,566,,,12-08-2016 13:15,341501.8,560
,12-08-2015 13:30,390773.2,566,,,12-08-2016 13:30,341501.8,560
,12-08-2015 13:45,394171.2,566,,,12-08-2016 13:45,341501.8,561
,12-08-2015 14:00,394171.2,566,,,12-08-2016 14:00,341501.8,562
,12-08-2015 14:15,394171.2,565,,,12-08-2016 14:15,341501.8,562
,12-08-2015 14:30,394171.2,565,,,12-08-2016 14:30,341501.8,564
,12-08-2015 14:45,394171.2,565,,,12-08-2016 14:45,341501.8,566
,12-08-2015 15:00,394171.2,565,,,12-08-2016 15:00,341501.8,567
,12-08-2015 15:15,394171.2,564,,,12-08-2016 15:15,341501.8,568
,12-08-2015 15:30,394171.2,564,,,12-08-2016 15:30,346598.9,569
,12-08-2015 15:45,394171.2,564,,,12-08-2016 15:45,341501.8,568
,12-08-2015 16:00,394171.2,565,,,12-08-2016 16:00,346598.9,571
,12-08-2015 16:15,394171.2,565,,,12-08-2016 16:15,346598.9,570
,12-08-2015 16:30,399268.3,566,,,12-08-2016 16:30,349996.9,571
,12-08-2015 16:45,399268.3,567,,,12-08-2016 16:45,346598.9,570
,12-08-2015 17:00,394171.2,565,,,12-08-2016 17:00,346598.9,572
,12-08-2015 17:15,394171.2,568,,,12-08-2016 17:15,349996.9,570
,12-08-2015 17:30,394171.2,572,,,12-08-2016 17:30,349996.9,572
,12-08-2015 17:45,399268.3,571,,,12-08-2016 17:45,349996.9,576
,12-08-2015 18:00,399268.3,572,,,12-08-2016 18:00,349996.9,577
,12-08-2015 18:15,399268.3,574,,,12-08-2016 18:15,349996.9,577
,12-08-2015 18:30,399268.3,573,,,12-08-2016 18:30,349996.9,577
,12-08-2015 18:45,399268.3,574,,,12-08-2016 18:45,349996.9,578
,12-08-2015 19:00,399268.3,575,,,12-08-2016 19:00,349996.9,581
,12-08-2015 19:15,399268.3,578,,,12-08-2016 19:15,355093.9,582
,12-08-2015 19:30,399268.3,576,,,12-08-2016 19:30,355093.9,587
,12-08-2015 19:45,399268.3,577,,,12-08-2016 19:45,355093.9,586
,12-08-2015 20:00,399268.3,578,,,12-08-2016 20:00,360191,587
,12-08-2015 20:15,399268.3,579,,,12-08-2016 20:15,360191,586
,12-08-2015 20:30,399268.3,580,,,12-08-2016 20:30,363589,585
,12-08-2015 20:45,399268.3,578,,,12-08-2016 20:45,363589,582
,12-08-2015 21:00,399268.3,581,,,12-08-2016 21:00,368686,584
,12-08-2015 21:15,399268.3,580,,,12-08-2016 21:15,368686,584
,12-08-2015 21:30,399268.3,581,,,12-08-2016 21:30,373783.1,585
,12-08-2015 21:45,404365.3,581,,,12-08-2016 21:45,373783.1,587
,12-08-2015 22:00,399268.3,580,,,12-08-2016 22:00,377181.1,587
,12-08-2015 22:15,399268.3,578,,,12-08-2016 22:15,377181.1,587
,12-08-2015 22:30,399268.3,578,,,12-08-2016 22:30,382278.2,584
,12-08-2015 22:45,399268.3,578,,,12-08-2016 22:45,387375.2,587
,12-08-2015 23:00,394171.2,577,,,12-08-2016 23:00,392472.2,587
,12-08-2015 23:15,399268.3,574,,,12-08-2016 23:15,397569.3,589
,12-08-2015 23:30,399268.3,574,,,12-08-2016 23:30,400967.3,589
,12-08-2015 23:45,399268.3,574,,,12-08-2016 23:45,400967.3,590
,12-09-2015 00:00,399268.3,574,,,12-09-2016 00:00,406064.3,589
,12-09-2015 00:15,399268.3,573,,,12-09-2016 00:15,406064.3,588
,12-09-2015 00:30,399268.3,573,,,12-09-2016 00:30,406064.3,591
,12-09-2015 00:45,399268.3,576,,,12-09-2016 00:45,406064.3,591
,12-09-2015 01:00,404365.3,576,,,12-09-2016 01:00,406064.3,592
,12-09-2015 01:15,399268.3,577,,,12-09-2016 01:15,406064.3,592
,12-09-2015 01:30,404365.3,578,,,12-09-2016 01:30,406064.3,586
,12-09-2015 01:45,399268.3,579,,,12-09-2016 01:45,400967.3,586
,12-09-2015 02:00,399268.3,580,,,12-09-2016 02:00,400967.3,582
,12-09-2015 02:15,404365.3,579,,,12-09-2016 02:15,400967.3,582
,12-09-2015 02:30,404365.3,584,,,12-09-2016 02:30,400967.3,582
,12-09-2015 02:45,404365.3,585,,,12-09-2016 02:45,400967.3,579
,12-09-2015 03:00,404365.3,584,,,12-09-2016 03:00,397569.3,572
,12-09-2015 03:15,404365.3,587,,,12-09-2016 03:15,397569.3,568
,12-09-2015 03:30,409462.4,588,,,12-09-2016 03:30,397569.3,570
,12-09-2015 03:45,409462.4,589,,,12-09-2016 03:45,397569.3,571
,12-09-2015 04:00,409462.4,589,,,12-09-2016 04:00,397569.3,568
,12-09-2015 04:15,414559.4,589,,,12-09-2016 04:15,400967.3,566
,12-09-2015 04:30,409462.4,588,,,12-09-2016 04:30,397569.3,563
,12-09-2015 04:45,409462.4,590,,,12-09-2016 04:45,400967.3,564
,12-09-2015 05:00,409462.4,585,,,12-09-2016 05:00,397569.3,564
,12-09-2015 05:15,414559.4,585,,,12-09-2016 05:15,400967.3,563
,12-09-2015 05:30,414559.4,585,,,12-09-2016 05:30,397569.3,561
,12-09-2015 05:45,414559.4,583,,,12-09-2016 05:45,400967.3,562
,12-09-2015 06:00,409462.4,587,,,12-09-2016 06:00,400967.3,558
,12-09-2015 06:15,414559.4,588,,,12-09-2016 06:15,400967.3,553
,12-09-2015 06:30,419656.5,589,,,12-09-2016 06:30,400967.3,549
,12-09-2015 06:45,414559.4,590,,,12-09-2016 06:45,400967.3,550
,12-09-2015 07:00,414559.4,591,,,12-09-2016 07:00,400967.3,549
,12-09-2015 07:15,414559.4,592,,,12-09-2016 07:15,406064.3,547
,12-09-2015 07:30,419656.5,594,,,12-09-2016 07:30,406064.3,542
